"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"09","61903","0930040",,2015,91,"B",52,41,7,13,"1",30,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,91,"B",52,41,7,13,"2",30,4,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,92,"B",52,41,3,11,"1",30,2,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,92,"B",52,41,3,11,"2",30,2,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,92,"B",52,41,3,13,"2",30,2,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,92,"B",52,41,3,13,"1",30,2,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,93,"B",52,41,1,11,"2",30,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,93,"B",52,41,1,11,"1",30,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,93,"B",52,41,1,13,"1",30,0,"","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,93,"B",52,41,1,13,"2",30,0,"","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,99,"B",52,41,37,11,"1",30,19,"2499.9","0","17","17","33","50",12,"8","42","50","0","42","58","0","67","33","8","58","33"
"09","61903","0930040",,2015,99,"B",52,41,37,11,"2",30,17,"2460.5","0","0","0","8","92",13,"0","8","92","0","38","62","0","23","77","0","0","0"
"09","61903","0930040",,2015,99,"B",52,41,37,13,"2",30,17,"","0","0","0","8","92",13,"0","8","92","0","38","62","0","23","77","0","0","0"
"09","61903","0930040",,2015,99,"B",52,41,37,13,"1",30,19,"","0","17","17","33","50",12,"8","42","50","0","42","58","0","67","33","8","58","33"
"09","61903","0930040",,2015,111,"B",52,41,9,11,"2",30,4,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,111,"B",52,41,9,11,"1",30,6,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,111,"B",52,41,9,13,"1",30,6,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,111,"B",52,41,9,13,"2",30,4,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,121,"B",52,41,24,11,"1",30,12,"2485.6","0","40","40","0","60",5,"20","20","60","0","60","40","0","40","60","0","60","40"
"09","61903","0930040",,2015,121,"B",52,41,24,11,"2",30,11,"2479.8","0","0","0","13","88",8,"0","13","88","0","38","63","0","38","63","0","0","0"
"09","61903","0930040",,2015,121,"B",52,41,24,13,"2",30,11,"","0","0","0","13","88",8,"0","13","88","0","38","63","0","38","63","0","0","0"
"09","61903","0930040",,2015,121,"B",52,41,24,13,"1",30,12,"","0","40","40","0","60",5,"20","20","60","0","60","40","0","40","60","0","60","40"
"09","61903","0930040",,2015,128,"B",52,41,4,11,"2",30,3,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,128,"B",52,41,4,11,"1",30,2,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,128,"B",52,41,4,13,"1",30,2,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,128,"B",52,41,4,13,"2",30,3,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,142,"B",52,41,10,11,"2",30,5,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,142,"B",52,41,10,11,"1",30,6,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,142,"B",52,41,10,13,"1",30,6,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,142,"B",52,41,10,13,"2",30,5,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,160,"B",52,41,11,11,"2",30,6,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,160,"B",52,41,11,11,"1",30,7,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,160,"B",52,41,11,13,"1",30,7,"","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,160,"B",52,41,11,13,"2",30,6,"","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,180,"B",52,41,24,11,"2",30,10,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,180,"B",52,41,24,11,"1",30,11,"2488.0","0","20","20","20","60",5,"20","20","60","0","20","80","0","60","40","20","60","20"
"09","61903","0930040",,2015,180,"B",52,41,24,13,"1",30,11,"","0","20","20","20","60",5,"20","20","60","0","20","80","0","60","40","20","60","20"
"09","61903","0930040",,2015,180,"B",52,41,24,13,"2",30,10,"","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,202,"B",52,41,2,11,"2",30,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,202,"B",52,41,2,11,"1",30,0,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","0930040",,2015,202,"B",52,41,2,13,"1",30,0,"","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
