"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage Near Standard","Area 4 Percentage Below Standard"
"09","61903","6095301",,2016,77,"B",23,"19",19,4,"1",6,"5","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,77,"B",23,"23",23,4,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,77,"B",23,"23",23,5,"2",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,77,"B",23,"19",19,5,"1",10,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,77,"B",23,"19",19,13,"1",23,"19","","11","26","37","37","26","19","16","53","32","11","58","32","26","63","11","16","63","21"
"09","61903","6095301",,2016,77,"B",23,"23",23,13,"2",23,"23","","13","9","22","43","35","23","17","30","52","17","35","48","13","52","35","0","0","0"
"09","61903","6095301",,2016,78,"B",124,"121",121,3,"1",38,"37","2405.9","16","24","41","24","35","37","11","46","43","11","51","38","24","57","19","14","51","35"
"09","61903","6095301",,2016,78,"B",124,"121",121,3,"2",38,"37","2425.9","16","22","38","46","16","37","24","46","30","14","54","32","22","62","16","0","0","0"
"09","61903","6095301",,2016,78,"B",124,"121",121,4,"2",47,"45","2429.6","0","11","11","51","38","45","4","33","62","0","62","38","4","47","49","0","0","0"
"09","61903","6095301",,2016,78,"B",124,"121",121,4,"1",47,"45","2413.5","7","16","22","22","56","45","7","31","62","13","38","49","11","69","20","11","56","33"
"09","61903","6095301",,2016,78,"B",124,"121",121,5,"1",39,"39","2491.7","15","18","33","46","21","39","18","49","33","13","56","31","8","74","18","26","62","13"
"09","61903","6095301",,2016,78,"B",124,"121",121,5,"2",39,"39","2437.7","0","13","13","26","62","39","5","21","74","3","26","72","3","28","69","0","0","0"
"09","61903","6095301",,2016,78,"B",124,"121",121,13,"2",124,"121","","5","15","20","41","39","121","11","33","56","5","48","47","9","45","45","0","0","0"
"09","61903","6095301",,2016,78,"B",124,"121",121,13,"1",124,"121","","12","19","31","31","38","121","12","41","47","12","48","40","14","67","19","17","56","27"
"09","61903","6095301",,2016,80,"B",115,"111",111,3,"2",45,"45","2482.0","36","49","84","7","9","45","58","31","11","49","42","9","53","38","9","0","0","0"
"09","61903","6095301",,2016,80,"B",115,"111",111,3,"1",45,"45","2454.4","29","40","69","13","18","45","36","49","16","20","69","11","27","69","4","33","53","13"
"09","61903","6095301",,2016,80,"B",115,"111",111,4,"1",42,"40","2503.1","35","30","65","23","13","40","33","58","10","43","43","15","25","60","15","25","63","13"
"09","61903","6095301",,2016,80,"B",115,"111",111,4,"2",42,"40","2506.3","35","25","60","33","8","40","40","40","20","40","48","13","38","45","18","0","0","0"
"09","61903","6095301",,2016,80,"B",115,"111",111,5,"2",28,"26","2480.0","12","12","23","42","35","26","12","46","42","8","50","42","12","50","38","0","0","0"
"09","61903","6095301",,2016,80,"B",115,"111",111,5,"1",28,"26","2509.8","23","27","50","27","23","26","27","54","19","23","50","27","19","65","15","27","58","15"
"09","61903","6095301",,2016,80,"B",115,"111",111,13,"1",115,"111","","30","33","63","20","17","111","32","53","14","29","55","16","24","65","11","29","58","14"
"09","61903","6095301",,2016,80,"B",115,"111",111,13,"2",115,"111","","30","32","61","24","14","111","41","38","22","36","46","18","38","43","19","0","0","0"
"09","61903","6095301",,2016,90,"B",23,"21",21,3,"1",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"22",22,3,"2",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"22",22,4,"2",11,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"21",21,4,"1",11,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"21",21,5,"1",4,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"22",22,5,"2",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"09","61903","6095301",,2016,90,"B",23,"22",22,13,"2",23,"22","","5","18","23","45","32","22","9","45","45","0","55","45","9","45","45","0","0","0"
"09","61903","6095301",,2016,90,"B",23,"21",21,13,"1",23,"21","","0","33","33","33","33","21","0","67","33","10","48","43","14","67","19","10","52","38"
"09","61903","6095301",,2016,91,"B",114,"112",112,3,"2",40,"39","2442.6","23","31","54","28","18","39","46","28","26","26","49","26","33","49","18","0","0","0"
"09","61903","6095301",,2016,91,"B",114,"111",111,3,"1",40,"39","2416.7","18","23","41","28","31","39","15","49","36","5","69","26","23","62","15","13","64","23"
"09","61903","6095301",,2016,91,"B",114,"111",111,4,"1",40,"39","2442.9","15","23","38","23","38","39","18","44","38","23","41","36","18","69","13","10","67","23"
"09","61903","6095301",,2016,91,"B",114,"112",112,4,"2",40,"39","2453.8","10","13","23","51","26","39","8","41","51","13","59","28","13","46","41","0","0","0"
"09","61903","6095301",,2016,91,"B",114,"112",112,5,"2",34,"34","2440.1","0","9","9","35","56","34","0","26","74","3","26","71","0","41","59","0","0","0"
"09","61903","6095301",,2016,91,"B",114,"111",111,5,"1",34,"33","2481.2","9","21","30","52","18","33","12","55","33","9","58","33","9","76","15","18","61","21"
"09","61903","6095301",,2016,91,"B",114,"111",111,13,"1",114,"111","","14","23","37","33","30","111","15","49","36","13","56","32","17","68","14","14","64","23"
"09","61903","6095301",,2016,91,"B",114,"112",112,13,"2",114,"112","","12","18","29","38","32","112","19","32","49","14","46","40","16","46","38","0","0","0"
"09","61903","6095301",,2016,92,"B",44,"42",42,3,"1",19,"19","2436.7","26","32","58","16","26","19","21","47","32","16","63","21","26","74","0","37","53","11"
"09","61903","6095301",,2016,92,"B",44,"42",42,3,"2",19,"19","2447.3","21","42","63","16","21","19","26","42","32","42","37","21","32","63","5","0","0","0"
"09","61903","6095301",,2016,92,"B",44,"42",42,4,"2",12,"12","2453.8","8","25","33","42","25","12","17","50","33","8","67","25","8","67","25","0","0","0"
"09","61903","6095301",,2016,92,"B",44,"42",42,4,"1",12,"12","2454.8","17","33","50","17","33","12","25","42","33","33","25","42","8","75","17","17","58","25"
"09","61903","6095301",,2016,92,"B",44,"42",42,5,"2",13,"11","2481.3","9","18","27","27","45","11","9","27","64","18","36","45","9","36","55","0","0","0"
"09","61903","6095301",,2016,92,"B",44,"42",42,5,"1",13,"11","2530.0","36","9","45","27","27","11","36","36","27","36","55","9","18","64","18","45","45","9"
"09","61903","6095301",,2016,92,"B",44,"42",42,13,"2",44,"42","","14","31","45","26","29","42","19","40","40","26","45","29","19","57","24","0","0","0"
"09","61903","6095301",,2016,92,"B",44,"42",42,13,"1",44,"42","","26","26","52","19","29","42","26","43","31","26","50","24","19","71","10","33","52","14"
"09","61903","6095301",,2016,93,"B",50,"49",49,3,"2",15,"15","2484.6","40","33","73","27","0","15","60","33","7","47","47","7","67","33","0","0","0","0"
"09","61903","6095301",,2016,93,"B",50,"48",48,3,"1",15,"15","2457.5","33","40","73","7","20","15","47","27","27","27","60","13","33","53","13","33","40","27"
